,AnoMes,Municipio,Estado,Regiao,QT_PagadorPF,QT_PagadorPJ,QT_RecebedorPF,QT_RecebedorPJ
2988,202310,ITU,SÃO PAULO,SUDESTE,2428672,228828,1616990,458779
2989,202310,FREI MARTINHO,PARAÍBA,NORDESTE,27988,992,18518,1972
2990,202310,SANTO ANTÔNIO DE LISBOA,PIAUÍ,NORDESTE,58372,990,38733,3731
2991,202310,INCONFIDENTES,MINAS GERAIS,SUDESTE,51498,5140,36858,17315
2992,202310,RIACHO FRIO,PIAUÍ,NORDESTE,44751,503,29591,1890
2993,202310,ITABI,SERGIPE,NORDESTE,45760,1309,33752,4410
2994,202310,CONCEIÇÃO DOS OUROS,MINAS GERAIS,SUDESTE,102220,9238,64107,22079
2995,202310,ANHEMBI,SÃO PAULO,SUDESTE,68869,3425,48110,8086
2996,202310,ITARARÉ,SÃO PAULO,SUDESTE,559640,46199,361982,108200
2997,202310,MONTADAS,PARAÍBA,NORDESTE,63646,1563,46169,5718
2998,202310,CARMO DE MINAS,MINAS GERAIS,SUDESTE,110329,6141,71998,17350
2999,202310,ROSÁRIO OESTE,MATO GROSSO,CENTRO-OESTE,247710,11224,141648,28362
3000,202310,VÁRZEA DO POÇO,BAHIA,NORDESTE,81502,2740,61987,8553
3001,202310,MIRANTE DA SERRA,RONDÔNIA,NORTE,119173,4911,71392,20260
3002,202310,VARZELÂNDIA,MINAS GERAIS,SUDESTE,210825,6992,137632,25570
3003,202310,PRESIDENTE OLEGÁRIO,MINAS GERAIS,SUDESTE,146557,11212,92283,31315
3004,202310,BAIXA GRANDE DO RIBEIRO,PIAUÍ,NORDESTE,222066,14478,127876,37032
3005,202310,AMPARO DO SERRA,MINAS GERAIS,SUDESTE,35804,1319,22958,2348
3006,202310,GUAPIMIRIM,RIO DE JANEIRO,SUDESTE,770436,37696,521324,87971
3007,202310,PERUÍBE,SÃO PAULO,SUDESTE,1165333,95982,785395,190335
3008,202310,JUARA,MATO GROSSO,CENTRO-OESTE,434465,42073,276553,113758
3009,202310,MATINA,BAHIA,NORDESTE,104138,2249,60469,5709
3010,202310,PINHEIROS,ESPÍRITO SANTO,SUDESTE,378733,17018,226239,62231
3011,202310,TURVELÂNDIA,GOIÁS,CENTRO-OESTE,56180,3379,33424,10533
3012,202310,SANTANA DO GARAMBÉU,MINAS GERAIS,SUDESTE,11081,354,7207,913
3013,202310,MONTE FORMOSO,MINAS GERAIS,SUDESTE,42687,1038,26462,2662
3014,202310,SÃO MIGUEL DO GUAPORÉ,RONDÔNIA,NORTE,240034,19698,140589,59710
3015,202310,ITATIAIA,RIO DE JANEIRO,SUDESTE,398961,31883,278506,75564
3016,202310,JAURU,MATO GROSSO,CENTRO-OESTE,95551,5489,58888,15061
3017,202310,ALMENARA,MINAS GERAIS,SUDESTE,496410,37630,345590,79559
3018,202310,CARMO DA CACHOEIRA,MINAS GERAIS,SUDESTE,94790,5283,60262,14576
3019,202310,SANTANA DOS GARROTES,PARAÍBA,NORDESTE,50564,544,35598,1232
3020,202310,ALVORADA DE MINAS,MINAS GERAIS,SUDESTE,34697,1395,21918,4643
3021,202310,NAZAREZINHO,PARAÍBA,NORDESTE,58459,709,46727,1885
3022,202310,NOVA MAMORÉ,RONDÔNIA,NORTE,327561,19779,200644,64985
3023,202310,PEDRO LEOPOLDO,MINAS GERAIS,SUDESTE,904308,70198,583687,149902
3024,202310,LEOBERTO LEAL,SANTA CATARINA,SUL,15548,1366,8292,2926
3025,202310,JOSENÓPOLIS,MINAS GERAIS,SUDESTE,54872,959,31187,2617
3026,202310,VILA RICA,MATO GROSSO,CENTRO-OESTE,270251,21544,165607,72061
3027,202310,SÃO JOSÉ DOS AUSENTES,RIO GRANDE DO SUL,SUL,29947,2631,15181,7990
3028,202310,ÁUREA,RIO GRANDE DO SUL,SUL,15352,1612,8635,2416
3029,202310,URUBURETAMA,CEARÁ,NORDESTE,227991,5617,173082,17582
3030,202310,PEDERNEIRAS,SÃO PAULO,SUDESTE,519575,51117,324654,90260
3031,202310,CUBATI,PARAÍBA,NORDESTE,105043,1176,66026,34461
3032,202310,IPUIÚNA,MINAS GERAIS,SUDESTE,56910,4725,34447,10551
3033,202310,BARÃO DE MELGAÇO,MATO GROSSO,CENTRO-OESTE,84467,3014,50477,6068
3034,202310,MENDES PIMENTEL,MINAS GERAIS,SUDESTE,44313,1885,30002,5318
3035,202310,GAMELEIRAS,MINAS GERAIS,SUDESTE,41262,1221,26058,4685
3036,202310,LINDÓIA DO SUL,SANTA CATARINA,SUL,19762,2507,10560,4508
3037,202310,MONTEIRÓPOLIS,ALAGOAS,NORDESTE,80613,1200,47429,4230
3038,202310,JUQUIÁ,SÃO PAULO,SUDESTE,226656,11959,145168,22740
3039,202310,CAMPO MAIOR,PIAUÍ,NORDESTE,693785,31554,507990,78896
3040,202310,SANTO ANTÔNIO DO MONTE,MINAS GERAIS,SUDESTE,321633,13467,260703,61564
3041,202310,ENGENHEIRO CALDAS,MINAS GERAIS,SUDESTE,89896,7055,58420,19898
3042,202310,ARRAIAL DO CABO,RIO DE JANEIRO,SUDESTE,578964,50349,462596,130015
3043,202310,AROEIRAS DO ITAIM,PIAUÍ,NORDESTE,6280,80,4052,711
3044,202310,ITUETA,MINAS GERAIS,SUDESTE,42954,2190,28593,4928
3045,202310,OURO VERDE DE MINAS,MINAS GERAIS,SUDESTE,67342,1653,46832,3575
3046,202310,SANTA FÉ DE GOIÁS,GOIÁS,CENTRO-OESTE,58385,4352,39043,14515
3047,202310,RIBEIRÃO PRETO,SÃO PAULO,SUDESTE,10521393,1327230,7243576,2560558
3048,202310,SÃO FRANCISCO DO GUAPORÉ,RONDÔNIA,NORTE,192187,12294,119572,41002
3049,202310,PIRENÓPOLIS,GOIÁS,CENTRO-OESTE,294785,36426,230695,92885
3050,202310,DOM BOSCO,MINAS GERAIS,SUDESTE,31897,1390,21644,4225
3051,202310,SÃO JOAQUIM DA BARRA,SÃO PAULO,SUDESTE,698615,59859,461914,145414
3052,202310,ENCANTADO,RIO GRANDE DO SUL,SUL,167286,18971,97175,155345
3053,202310,PIRAPORA,MINAS GERAIS,SUDESTE,753725,47418,510748,143541
3054,202310,SERAFINA CORRÊA,RIO GRANDE DO SUL,SUL,133861,16921,71145,46326
3055,202310,FLOREAL,SÃO PAULO,SUDESTE,25616,1439,18275,2907
3056,202310,ARAÇATUBA,SÃO PAULO,SUDESTE,2790375,300997,1828821,720396
3057,202310,LENÇÓIS PAULISTA,SÃO PAULO,SUDESTE,819135,83579,514584,240268
3058,202310,ARAGARÇAS,GOIÁS,CENTRO-OESTE,270527,21853,192257,58346
3059,202310,TIBAU DO SUL,RIO GRANDE DO NORTE,NORDESTE,259547,36881,228461,101698
3060,202310,CARAGUATATUBA,SÃO PAULO,SUDESTE,1939523,209187,1447478,439807
3061,202310,LIVRAMENTO,PARAÍBA,NORDESTE,77762,2051,55508,6889
3062,202310,PORTO MURTINHO,MATO GROSSO DO SUL,CENTRO-OESTE,178008,9313,107545,24633
3063,202310,RIO BRANCO,MATO GROSSO,CENTRO-OESTE,50344,3298,26391,8852
3064,202310,SANTO ESTÊVÃO,BAHIA,NORDESTE,804237,32600,571382,86206
3065,202310,CRISTIANO OTONI,MINAS GERAIS,SUDESTE,39925,2775,26832,5067
3066,202310,MARIZÓPOLIS,PARAÍBA,NORDESTE,63593,2017,44079,6816
3067,202310,TRAMANDAÍ,RIO GRANDE DO SUL,SUL,852216,88765,559124,192822
3068,202310,SANANDUVA,RIO GRANDE DO SUL,SUL,104411,15778,54921,39934
3069,202310,RESSAQUINHA,MINAS GERAIS,SUDESTE,27263,1738,19198,4354
3070,202310,CAMPANHA,MINAS GERAIS,SUDESTE,154115,14433,103651,34310
3071,202310,RITÁPOLIS,MINAS GERAIS,SUDESTE,39861,1908,27184,5063
3072,202310,JARI,RIO GRANDE DO SUL,SUL,16664,953,7908,3129
3073,202310,CAIÇARA DO RIO DO VENTO,RIO GRANDE DO NORTE,NORDESTE,49747,1613,37094,3016
3074,202310,DUQUE DE CAXIAS,RIO DE JANEIRO,SUDESTE,17028613,806615,12578998,2167710
3075,202310,ITAGUAÍ,RIO DE JANEIRO,SUDESTE,2313611,102647,1713070,268642
3076,202310,ITAINÓPOLIS,PIAUÍ,NORDESTE,90011,3003,69056,5271
3077,202310,MARAU,RIO GRANDE DO SUL,SUL,361880,38208,201071,141862
3078,202310,SAPÉ,PARAÍBA,NORDESTE,588306,15129,454676,58204
3079,202310,UBÁ,MINAS GERAIS,SUDESTE,1059287,93615,741401,226463
3080,202310,SÃO JOÃO DO CARIRI,PARAÍBA,NORDESTE,59512,893,43241,3550
3081,202310,BAEPENDI,MINAS GERAIS,SUDESTE,113603,12083,84296,26326
3082,202310,MERIDIANO,SÃO PAULO,SUDESTE,43896,3132,28380,6033
3083,202310,DEMERVAL LOBÃO,PIAUÍ,NORDESTE,245455,7160,173681,23210
3084,202310,TEUTÔNIA,RIO GRANDE DO SUL,SUL,269224,35392,149458,108202
3085,202310,MIRASSOL D'OESTE,MATO GROSSO,CENTRO-OESTE,345914,30511,221079,81711
3086,202310,CÓRREGO DANTA,MINAS GERAIS,SUDESTE,16253,1311,10624,6033
3087,202310,MANAÍRA,PARAÍBA,NORDESTE,85924,1329,53786,5083
3088,202310,ESTIVA,MINAS GERAIS,SUDESTE,84836,9195,60547,27023
3089,202310,JERUMENHA,PIAUÍ,NORDESTE,66294,883,48041,3347
3090,202310,VALE DO SOL,RIO GRANDE DO SUL,SUL,46109,2533,23921,6123
3091,202310,SÃO JOÃO DA MATA,MINAS GERAIS,SUDESTE,19513,1222,12875,3582
3092,202310,ITAUÇU,GOIÁS,CENTRO-OESTE,72253,7610,60734,20116
3093,202310,MONTEIRO,PARAÍBA,NORDESTE,351030,17993,251873,62672
3094,202310,PORTO VELHO,RONDÔNIA,NORTE,11007548,717030,7670405,1888691
3095,202310,ANGICAL,BAHIA,NORDESTE,179336,3995,102225,10501
3096,202310,OURO PRETO DO OESTE,RONDÔNIA,NORTE,467520,38793,311541,97714
3097,202310,CONGONHAS DO NORTE,MINAS GERAIS,SUDESTE,32282,1512,19929,4248
3098,202310,SÃO JOSÉ DO RIO CLARO,MATO GROSSO,CENTRO-OESTE,220301,17341,128202,44703
3099,202310,VARGEM BONITA,MINAS GERAIS,SUDESTE,12339,1520,8036,3561
3100,202310,VÁRZEA GRANDE,MATO GROSSO,CENTRO-OESTE,6615072,496311,4475986,1043005
3101,202310,MALACACHETA,MINAS GERAIS,SUDESTE,186737,7833,119556,24080
3102,202310,GUAÇUÍ,ESPÍRITO SANTO,SUDESTE,296476,24026,190638,73035
3103,202310,DELFINÓPOLIS,MINAS GERAIS,SUDESTE,59393,5086,40589,12782
3104,202310,PICUÍ,PARAÍBA,NORDESTE,250843,12038,171029,42713
3105,202310,JURAMENTO,MINAS GERAIS,SUDESTE,42743,1543,28269,3135
3106,202310,JENIPAPO DE MINAS,MINAS GERAIS,SUDESTE,65053,2848,39136,6140
3107,202310,ITAPEVA,MINAS GERAIS,SUDESTE,120451,15220,79691,32879
3108,202310,PINHEIRINHO DO VALE,RIO GRANDE DO SUL,SUL,23602,2730,12043,5321
3109,202310,GUAPORÉ,RIO GRANDE DO SUL,SUL,180620,19921,104774,56260
3110,202310,BETÂNIA DO PIAUÍ,PIAUÍ,NORDESTE,52317,992,37440,4084
3111,202310,QUARTEL GERAL,MINAS GERAIS,SUDESTE,24203,920,14341,2521
3112,202310,CARVALHÓPOLIS,MINAS GERAIS,SUDESTE,26844,2778,18325,4098
3113,202310,CONCEIÇÃO DAS ALAGOAS,MINAS GERAIS,SUDESTE,316359,16974,196932,45897
3114,202310,ARARAQUARA,SÃO PAULO,SUDESTE,3150491,361879,2190220,746140
3115,202310,BALBINOS,SÃO PAULO,SUDESTE,20872,876,13058,1364
3116,202310,NOVO SANTO ANTÔNIO,PIAUÍ,NORDESTE,25150,365,20288,743
3117,202310,SANTA VITÓRIA DO PALMAR,RIO GRANDE DO SUL,SUL,346205,21377,215974,62218
3118,202310,POÇO DE JOSÉ DE MOURA,PARAÍBA,NORDESTE,44858,1070,33149,3367
3119,202310,SANTA TEREZINHA,MATO GROSSO,CENTRO-OESTE,74181,3692,44516,10284
3120,202310,SÃO JOSÉ DA LAPA,MINAS GERAIS,SUDESTE,384614,27891,257253,52697
3121,202310,CANDEIAS,MINAS GERAIS,SUDESTE,81661,6700,53778,15398
3122,202310,POCONÉ,MATO GROSSO,CENTRO-OESTE,577960,26498,325700,58570
3123,202310,MONTE ALEGRE DE MINAS,MINAS GERAIS,SUDESTE,176661,18475,117505,43155
3124,202310,SANTO ANTÔNIO DOS MILAGRES,PIAUÍ,NORDESTE,29205,216,16661,229
3125,202310,MIRAÍ,MINAS GERAIS,SUDESTE,103443,6622,71769,20086
3126,202310,SANTA RITA DE IBITIPOCA,MINAS GERAIS,SUDESTE,19525,492,11930,1220
3127,202310,BARRA DO RIO AZUL,RIO GRANDE DO SUL,SUL,5035,480,2364,485
3128,202310,ATALAIA DO NORTE,AMAZONAS,NORTE,41443,513,26468,615
3129,202310,PONTE BRANCA,MATO GROSSO,CENTRO-OESTE,19398,1006,13219,2274
3130,202310,PEIXOTO DE AZEVEDO,MATO GROSSO,CENTRO-OESTE,448101,32926,271885,94522
3131,202310,CHAVANTES,SÃO PAULO,SUDESTE,147789,10675,86772,28278
3132,202310,MIRADOURO,MINAS GERAIS,SUDESTE,68045,4984,43349,14447
3133,202310,SARZEDO,MINAS GERAIS,SUDESTE,549215,46473,361516,84681
3134,202310,GUARACIABA,MINAS GERAIS,SUDESTE,53533,2394,35578,5800
3135,202310,PRESIDENTE JUSCELINO,MINAS GERAIS,SUDESTE,30355,868,20289,2474
3136,202310,MOSSÂMEDES,GOIÁS,CENTRO-OESTE,43060,2870,32141,5940
3137,202310,FUNILÂNDIA,MINAS GERAIS,SUDESTE,48179,4143,32231,8895
3138,202310,WENCESLAU BRAZ,MINAS GERAIS,SUDESTE,18584,1216,11530,2283
3139,202310,PINHAL,RIO GRANDE DO SUL,SUL,15320,2202,6868,5915
3140,202310,ITAPUÃ DO OESTE,RONDÔNIA,NORTE,124271,8306,80027,24270
3141,202310,PRATÂNIA,SÃO PAULO,SUDESTE,58513,3422,35254,7417
3142,202310,CAAPIRANGA,AMAZONAS,NORTE,119327,2059,80858,8920
3143,202310,SÃO THOMÉ DAS LETRAS,MINAS GERAIS,SUDESTE,54283,10530,45630,28307
3144,202310,SERRANÓPOLIS DE MINAS,MINAS GERAIS,SUDESTE,28127,520,15690,1504
3145,202310,PAIVA,MINAS GERAIS,SUDESTE,9426,469,5727,1274
3146,202310,SORRISO,MATO GROSSO,CENTRO-OESTE,1430393,219562,850200,444067
3147,202310,SÃO JOÃO EVANGELISTA,MINAS GERAIS,SUDESTE,153403,13463,106050,33034
3148,202310,PAPAGAIOS,MINAS GERAIS,SUDESTE,154831,10226,100394,47968
3149,202310,PORTO VERA CRUZ,RIO GRANDE DO SUL,SUL,6846,295,3737,833
3150,202310,MARATAÍZES,ESPÍRITO SANTO,SUDESTE,586663,49629,482670,157015
3151,202310,RESENDE COSTA,MINAS GERAIS,SUDESTE,73288,6199,51229,20882
3152,202310,SANTA LUZIA DO NORTE,ALAGOAS,NORDESTE,107785,2311,71226,7052
3153,202310,JUIZ DE FORA,MINAS GERAIS,SUDESTE,6661780,511996,4661096,1362548
3154,202310,DIOGO DE VASCONCELOS,MINAS GERAIS,SUDESTE,32788,541,17265,3262
3155,202310,SÃO DOMINGOS,PARAÍBA,NORDESTE,20040,245,13696,733
3156,202310,PORTO ALEGRE DO NORTE,MATO GROSSO,CENTRO-OESTE,134719,11591,86463,30948
3157,202310,CARMO,RIO DE JANEIRO,SUDESTE,175306,10025,115303,99472
3158,202310,SUMIDOURO,RIO DE JANEIRO,SUDESTE,112726,5444,75661,15981
3159,202310,CRUCILÂNDIA,MINAS GERAIS,SUDESTE,27071,2479,21936,5149
3160,202310,ITAÚNA,MINAS GERAIS,SUDESTE,1011760,86627,670629,252445
3161,202310,VIANA,ESPÍRITO SANTO,SUDESTE,1266128,79600,875600,191552
3162,202310,DIVINO DAS LARANJEIRAS,MINAS GERAIS,SUDESTE,44457,1931,29721,5933
3163,202310,SÃO MANUEL,SÃO PAULO,SUDESTE,533954,43289,331267,83550
3164,202310,UBAITABA,BAHIA,NORDESTE,301494,11606,215624,26513
3165,202310,SÃO GONÇALO DO PARÁ,MINAS GERAIS,SUDESTE,115796,5097,88180,17899
3166,202310,NOVA SERRANA,MINAS GERAIS,SUDESTE,1565216,87329,1185123,314563
3167,202310,JAPARAÍBA,MINAS GERAIS,SUDESTE,33983,1699,21222,6349
3168,202310,BERURI,AMAZONAS,NORTE,157621,3064,103109,8366
3169,202310,MATIPÓ,MINAS GERAIS,SUDESTE,175355,10967,111352,46694
3170,202310,SÃO DOMINGOS DAS DORES,MINAS GERAIS,SUDESTE,45116,2643,35578,8081
3171,202310,PIQUEROBI,SÃO PAULO,SUDESTE,33599,2187,19673,3983
3172,202310,ABRE CAMPO,MINAS GERAIS,SUDESTE,95007,7563,58169,24190
3173,202310,GOIANIRA,GOIÁS,CENTRO-OESTE,888617,74779,660448,191021
3174,202310,PRATA,MINAS GERAIS,SUDESTE,303456,32506,207310,83950
3175,202310,CAPIVARI,SÃO PAULO,SUDESTE,644869,52129,403880,118879
3176,202310,SÃO JOSÉ DE CAIANA,PARAÍBA,NORDESTE,48182,440,31632,1199
3177,202310,JORDÂNIA,MINAS GERAIS,SUDESTE,99304,3627,62010,13189
3178,202310,PATROCÍNIO DO MURIAÉ,MINAS GERAIS,SUDESTE,48011,3295,35282,11122
3179,202310,GUARUJÁ,SÃO PAULO,SUDESTE,5775229,377179,3829033,881989
3180,202310,DORES DO TURVO,MINAS GERAIS,SUDESTE,30325,2191,20525,5818
3181,202310,URUTAÍ,GOIÁS,CENTRO-OESTE,32461,1879,21740,10744
3182,202310,SOLEDADE,RIO GRANDE DO SUL,SUL,272230,24466,152018,67717
3183,202310,AUGUSTO DE LIMA,MINAS GERAIS,SUDESTE,41872,2927,27591,7779
3184,202310,SANTA MARIA DE ITABIRA,MINAS GERAIS,SUDESTE,112793,4931,62954,13874
3185,202310,MESÓPOLIS,SÃO PAULO,SUDESTE,19481,698,12726,1859
3186,202310,QUARAÍ,RIO GRANDE DO SUL,SUL,203182,13866,127371,34446
3187,202310,MORRO AGUDO DE GOIÁS,GOIÁS,CENTRO-OESTE,20827,836,14176,3372
3188,202310,SANTO ANTÔNIO DO AVENTUREIRO,MINAS GERAIS,SUDESTE,25248,1919,17153,4128
3189,202310,ABAIARA,CEARÁ,NORDESTE,86515,3513,62378,11546
3190,202310,SÃO GERALDO DO BAIXIO,MINAS GERAIS,SUDESTE,22324,801,15229,3103
3191,202310,SÃO FELIPE D'OESTE,RONDÔNIA,NORTE,46595,2174,25645,6935
3192,202310,POTÉ,MINAS GERAIS,SUDESTE,132766,4541,85248,15335
3193,202310,RIO BANANAL,ESPÍRITO SANTO,SUDESTE,178232,6455,99433,45616
3194,202310,CHAPADA,RIO GRANDE DO SUL,SUL,53514,6817,28542,14407
3195,202310,ESPERANÇA,PARAÍBA,NORDESTE,348737,19571,250814,50476
3196,202310,MOGI GUAÇU,SÃO PAULO,SUDESTE,1804807,187622,1231676,410675
3197,202310,CAPARAÓ,MINAS GERAIS,SUDESTE,39725,1920,24501,6063
3198,202310,TAIOBEIRAS,MINAS GERAIS,SUDESTE,406473,31274,283681,84292
3199,202310,POÇO FUNDO,MINAS GERAIS,SUDESTE,105263,7737,65807,24351
3200,202310,MATERLÂNDIA,MINAS GERAIS,SUDESTE,34329,1347,20721,3615
3201,202310,SÃO MIGUEL DO ANTA,MINAS GERAIS,SUDESTE,40283,2062,27537,4799
3202,202310,BOA VISTA DO CADEADO,RIO GRANDE DO SUL,SUL,11393,764,5892,1307
3203,202310,MORRINHOS,CEARÁ,NORDESTE,220403,8527,187613,21313
3204,202310,BARÃO DE MONTE ALTO,MINAS GERAIS,SUDESTE,53599,1283,32394,2648
3205,202310,MEDINA,MINAS GERAIS,SUDESTE,240520,6530,150236,17727
3206,202310,ARARICÁ,RIO GRANDE DO SUL,SUL,101934,14618,62460,27572
3207,202310,ITAPECERICA,MINAS GERAIS,SUDESTE,174418,9124,122051,33395
3208,202310,RETIROLÂNDIA,BAHIA,NORDESTE,194267,7340,135796,18957
3209,202310,GLÓRIA D'OESTE,MATO GROSSO,CENTRO-OESTE,25389,1841,15292,3556
3210,202310,JEQUITINHONHA,MINAS GERAIS,SUDESTE,222548,10496,146386,25491
3211,202310,CÁSSIA,MINAS GERAIS,SUDESTE,174283,75669,114203,32074
3212,202310,TAMBORIL,CEARÁ,NORDESTE,275885,6232,200051,20419
3213,202310,COTIPORÃ,RIO GRANDE DO SUL,SUL,15395,1057,9640,2644
3214,202310,CACHOEIRA DOS ÍNDIOS,PARAÍBA,NORDESTE,97995,2484,77789,9609
3215,202310,CAIAPÔNIA,GOIÁS,CENTRO-OESTE,158513,10892,106636,31180
3216,202310,CAAPORÃ,PARAÍBA,NORDESTE,312806,7382,219500,30004
3217,202310,SÃO VALENTIM,RIO GRANDE DO SUL,SUL,17987,1412,8564,3479
3218,202310,PARISI,SÃO PAULO,SUDESTE,20867,1846,15375,3656
3219,202310,BRASNORTE,MATO GROSSO,CENTRO-OESTE,185015,15520,102349,44012
3220,202310,CAMACAN,BAHIA,NORDESTE,385326,13356,267870,35998
3221,202310,CAJAZEIRAS DO PIAUÍ,PIAUÍ,NORDESTE,32420,526,19925,1443
3222,202310,CAIUÁ,SÃO PAULO,SUDESTE,42216,2058,24636,4200
3223,202310,GUARAPARI,ESPÍRITO SANTO,SUDESTE,2086451,214079,1542498,497993
3224,202310,BRUMADINHO,MINAS GERAIS,SUDESTE,484252,40446,284553,93425
3225,202310,IBITINGA,SÃO PAULO,SUDESTE,684222,111275,488969,198968
3226,202310,NOVO ORIENTE DE MINAS,MINAS GERAIS,SUDESTE,94657,3613,59748,11229
3227,202310,CORINTO,MINAS GERAIS,SUDESTE,281956,16238,181446,42397
3228,202310,COMENDADOR GOMES,MINAS GERAIS,SUDESTE,23690,2139,16315,4086
3229,202310,TAMBORIL DO PIAUÍ,PIAUÍ,NORDESTE,22744,345,15764,1359
3230,202310,NAZARÉ DO PIAUÍ,PIAUÍ,NORDESTE,91056,3017,61025,6411
3231,202310,NOVA IGUAÇU,RIO DE JANEIRO,SUDESTE,15458937,702169,11823098,1866255
3232,202310,TURVO,SANTA CATARINA,SUL,114831,12222,68735,31164
3233,202310,GUARACIAMA,MINAS GERAIS,SUDESTE,41123,1653,27054,2877
3234,202310,POSSE,GOIÁS,CENTRO-OESTE,554892,45787,361044,122961
3235,202310,ARINOS,MINAS GERAIS,SUDESTE,223398,15553,147611,53162
3236,202310,CHORÓ,CEARÁ,NORDESTE,171864,1453,114473,5815
3237,202310,CHAPADA DO NORTE,MINAS GERAIS,SUDESTE,98084,2205,55488,8151
3238,202310,SANTA CRUZ DAS PALMEIRAS,SÃO PAULO,SUDESTE,313522,21600,211752,53912
3239,202310,BRAZÓPOLIS,MINAS GERAIS,SUDESTE,123961,8124,85218,20677
3240,202310,MARACAÍ,SÃO PAULO,SUDESTE,157554,11911,94195,25363
3241,202310,CAMPOS GERAIS,MINAS GERAIS,SUDESTE,186927,18369,119948,52653
3242,202310,ARAÇAGI,PARAÍBA,NORDESTE,132138,3655,103491,10627
3243,202310,DIVINOLÂNDIA,SÃO PAULO,SUDESTE,84534,8551,54062,23175
3244,202310,ACEGUÁ,RIO GRANDE DO SUL,SUL,32307,3290,17189,6102
3245,202310,MONTE HOREBE,PARAÍBA,NORDESTE,55442,1336,35020,3458
3246,202310,BOM JESUS DO NORTE,ESPÍRITO SANTO,SUDESTE,117338,8208,78962,30366
3247,202310,BIGUAÇU,SANTA CATARINA,SUL,974411,121711,659371,279490
3248,202310,OLIVEIRA,MINAS GERAIS,SUDESTE,423656,25974,283070,67373
3249,202310,RIACHO DOS MACHADOS,MINAS GERAIS,SUDESTE,90310,2251,52055,5663
3250,202310,MONSENHOR HIPÓLITO,PIAUÍ,NORDESTE,98498,1758,73879,5754
3251,202310,CÂNDIDO RODRIGUES,SÃO PAULO,SUDESTE,24553,1418,14234,3308
3252,202310,RIO DOS CEDROS,SANTA CATARINA,SUL,64989,7576,38425,30060
3253,202310,SANTA MARIA DE JETIBÁ,ESPÍRITO SANTO,SUDESTE,274000,27027,200919,91905
3254,202310,GENERAL CÂMARA,RIO GRANDE DO SUL,SUL,76080,3604,42490,9462
3255,202310,CUITEGI,PARAÍBA,NORDESTE,53019,919,37166,2990
3256,202310,BURITIS,RONDÔNIA,NORTE,396962,26000,248305,90220
3257,202310,PINTÓPOLIS,MINAS GERAIS,SUDESTE,73987,2199,51319,5737
3258,202310,BEBERIBE,CEARÁ,NORDESTE,703358,27506,524371,86587
3259,202310,ALAGOA NOVA,PARAÍBA,NORDESTE,178995,2719,131077,8390
3260,202310,SÃO SEBASTIÃO DO PARAÍSO,MINAS GERAIS,SUDESTE,750474,71742,510495,231210
3261,202310,IBIRACI,MINAS GERAIS,SUDESTE,107565,5827,64788,17399
3262,202310,VEREDINHA,MINAS GERAIS,SUDESTE,59425,1520,38866,6867
3263,202310,UBAÍ,MINAS GERAIS,SUDESTE,137339,2446,88868,8508
3264,202310,ALTO ARAGUAIA,MATO GROSSO,CENTRO-OESTE,206801,17386,132989,51214
3265,202310,CORDISLÂNDIA,MINAS GERAIS,SUDESTE,19003,1008,12054,2296
3266,202310,ITANHOMI,MINAS GERAIS,SUDESTE,91042,3441,62170,11175
3267,202310,SENHORA DOS REMÉDIOS,MINAS GERAIS,SUDESTE,53455,2521,36569,3594
3268,202310,MONÇÕES,SÃO PAULO,SUDESTE,18532,905,16928,2435
3269,202310,CASCALHO RICO,MINAS GERAIS,SUDESTE,20665,1073,12839,3965
3270,202310,ESPERANTINA,PIAUÍ,NORDESTE,527591,16946,337770,63354
3271,202310,AREIÓPOLIS,SÃO PAULO,SUDESTE,126496,6754,75927,14376
3272,202310,IPIRANGA DO PIAUÍ,PIAUÍ,NORDESTE,79672,1546,56556,6079
3273,202310,CHORROCHÓ,BAHIA,NORDESTE,165551,2140,116549,9058
3274,202310,CABECEIRAS,GOIÁS,CENTRO-OESTE,96104,5285,66377,15643
3275,202310,ALTAIR,SÃO PAULO,SUDESTE,39067,1303,22531,5474
3276,202310,PAU DOS FERROS,RIO GRANDE DO NORTE,NORDESTE,451703,22930,335195,99623
3277,202310,BARRA DO BUGRES,MATO GROSSO,CENTRO-OESTE,474065,32469,286187,78431
3278,202310,CARBONITA,MINAS GERAIS,SUDESTE,86589,3926,50146,20693
3279,202310,ALTO TAQUARI,MATO GROSSO,CENTRO-OESTE,142555,13446,79479,30325
3280,202310,TABOCAS DO BREJO VELHO,BAHIA,NORDESTE,91879,3235,55087,9991
3281,202310,AROAZES,PIAUÍ,NORDESTE,65290,1497,42390,5261
3282,202310,LUISBURGO,MINAS GERAIS,SUDESTE,40007,2286,22541,5398
3283,202310,ALTO RIO DOCE,MINAS GERAIS,SUDESTE,67656,1824,45936,5905
3284,202310,JÚLIO BORGES,PIAUÍ,NORDESTE,52279,707,49961,2143
3285,202310,ANTÔNIO PRADO DE MINAS,MINAS GERAIS,SUDESTE,12933,294,10476,800
3286,202310,SUSSUAPARA,PIAUÍ,NORDESTE,44412,1870,32884,5892
3287,202310,VARGEÃO,SANTA CATARINA,SUL,21789,1891,11991,4040
3288,202310,CAMPESTRE,MINAS GERAIS,SUDESTE,125357,10539,84106,25101
3289,202310,PINHEIRO MACHADO,RIO GRANDE DO SUL,SUL,108760,5528,64171,21540
